Time,Port Aileron,Starboard Aileron,Port Flap,Starboard Flap,Elevator,Rudder,Roll,Pitch,Yaw
1732897888.319446,0,0,0,0,0,21,,,
1732897888.371519,0,0,0,0,0,21,,,
1732897888.423862,0,0,0,0,0,21,,,
1732897888.476203,0,0,0,0,0,21,,,
1732897888.528376,0,0,0,0,0,21,,,
1732897888.5803661,0,0,0,0,0,21,,,
1732897888.632263,0,0,0,0,0,21,,,
1732897888.683557,0,0,0,0,0,21,,,
1732897888.735486,0,0,0,0,0,21,,,
1732897888.787725,0,0,0,0,0,21,,,
1732897888.839988,0,0,0,0,0,21,,,
1732897888.8930361,0,0,0,0,0,21,,,
1732897888.945299,0,0,0,0,0,21,,,
1732897888.997588,0,0,0,0,0,21,,,
1732897889.049819,0,0,0,0,0,21,,,
1732897889.1020238,0,0,0,0,0,21,,,
1732897889.1543128,0,0,0,0,0,21,,,
1732897889.206666,0,0,0,0,0,21,,,
1732897889.258993,0,0,0,0,0,21,,,
1732897889.3112671,0,0,0,0,0,21,,,
1732897889.363505,0,0,0,0,0,21,,,
1732897889.415804,0,0,0,0,0,21,,,
1732897889.4681091,0,0,0,0,0,21,,,
1732897889.520315,0,0,0,0,0,21,,,
1732897889.5725372,0,0,0,0,0,21,,,
1732897889.62484,0,0,0,0,0,21,,,
1732897889.677187,0,0,0,0,0,21,,,
1732897889.7294478,0,0,0,0,0,21,,,
1732897889.781774,0,0,0,0,0,21,,,
1732897889.8340821,0,0,0,0,0,21,,,
1732897889.886454,0,0,0,0,0,21,,,
1732897889.938977,0,0,0,0,0,21,,,
1732897889.9914,0,0,0,0,0,21,,,
1732897890.043643,0,0,0,0,0,21,,,
1732897890.0956202,0,0,0,0,0,21,,,
1732897890.147873,0,0,0,0,0,21,,,
1732897890.2003992,0,0,0,0,0,21,,,
1732897890.2543108,0,0,0,0,0,21,,,
1732897890.306787,0,0,0,0,0,21,,,
1732897890.359728,0,0,0,0,0,21,,,
1732897890.4125051,0,0,0,0,0,21,,,
1732897890.465129,0,0,0,0,0,21,,,
1732897890.517909,0,0,0,0,0,21,,,
1732897890.570606,0,0,0,0,0,21,,,
1732897890.623273,0,0,0,0,0,21,,,
1732897890.67603,0,0,0,0,0,21,,,
1732897890.728848,0,0,0,0,0,21,,,
1732897890.781576,0,0,0,0,0,21,,,
1732897890.834538,0,0,0,0,0,21,,,
1732897890.887342,0,0,0,0,0,21,,,
1732897890.940078,0,0,0,0,0,21,,,
1732897890.992926,0,0,0,0,0,21,,,
1732897891.0456269,0,0,0,0,0,21,,,
1732897891.09762,0,0,0,0,0,21,,,
1732897891.15063,0,0,0,0,0,21,,,
1732897891.203341,0,0,0,0,0,21,,,
1732897891.256039,0,0,0,0,0,21,,,
1732897891.3085241,0,0,0,0,0,21,,,
1732897891.3613482,0,0,0,0,0,21,,,
1732897891.414231,0,0,0,0,0,21,,,
1732897891.4668648,0,0,0,0,0,21,,,
1732897891.519451,0,0,0,0,0,21,,,
1732897891.571466,0,0,0,0,0,21,,,
1732897891.624245,0,0,0,0,0,21,,,
1732897891.677103,0,0,0,0,0,21,,,
1732897891.729712,0,0,0,0,0,21,,,
1732897891.782455,0,0,0,0,0,21,,,
1732897891.83535,0,0,0,0,0,21,,,
1732897891.888146,0,0,0,0,0,21,,,
1732897891.940972,0,0,0,0,0,21,,,
1732897891.9936252,0,0,0,0,0,21,,,
1732897892.046166,0,0,0,0,0,21,,,
1732897892.098877,0,0,0,0,0,21,,,
1732897892.1514492,0,0,0,0,0,21,,,
1732897892.2041779,0,0,0,0,0,21,,,
1732897892.25636,0,0,0,0,0,21,,,
1732897892.3084679,0,0,0,0,0,21,,,
1732897892.361228,0,0,0,0,0,21,,,
1732897892.414057,0,0,0,0,0,21,,,
1732897892.466721,0,0,0,0,0,21,,,
1732897892.51937,0,0,0,0,0,21,,,
1732897892.572235,0,0,0,0,0,21,,,
1732897892.625164,0,0,0,0,0,21,,,
1732897892.677988,0,0,0,0,0,21,,,
1732897892.7306151,0,0,0,0,0,21,,,
1732897892.78338,0,0,0,0,0,21,,,
1732897892.836061,0,0,0,0,0,21,,,
1732897892.888833,0,0,0,0,0,21,,,
1732897892.941378,0,0,0,0,0,21,,,
1732897892.9941561,0,0,0,0,0,21,,,
1732897893.046318,0,0,0,0,0,21,,,
1732897893.098805,0,0,0,0,0,21,,,
1732897893.151428,0,0,0,0,0,21,,,
1732897893.204032,0,0,0,0,0,21,,,
1732897893.2561789,0,0,0,0,0,21,,,
1732897893.3074849,0,0,0,0,0,21,,,
1732897893.360207,0,0,0,0,0,21,,,
1732897893.412784,0,0,0,0,0,21,,,
1732897893.465622,0,0,0,0,0,21,,,
1732897893.518058,0,0,0,0,0,21,,,
1732897893.5712729,0,0,0,0,0,21,,,
1732897893.6241012,0,0,0,0,0,21,,,
1732897893.6765928,0,0,0,0,0,21,,,
1732897893.7293398,0,0,0,0,0,21,,,
1732897893.7819788,0,0,0,0,0,21,,,
1732897893.834801,0,0,0,0,0,21,,,
1732897893.887687,0,0,0,0,0,21,,,
1732897893.940568,0,0,0,0,0,21,,,
1732897893.99341,0,0,0,0,0,21,,,
1732897894.045917,0,0,0,0,0,21,,,
1732897894.09853,0,0,0,0,0,21,,,
1732897894.1514392,0,0,0,0,0,21,,,
1732897894.20433,0,0,0,0,0,21,,,
1732897894.256149,0,0,0,0,0,21,,,
1732897894.308188,0,0,0,0,0,21,,,
1732897894.360682,0,0,0,0,0,21,,,
1732897894.413582,0,0,0,0,0,21,,,
1732897894.466462,0,0,0,0,0,21,,,
1732897894.518552,0,0,0,0,0,21,,,
1732897894.571382,0,0,0,0,0,21,,,
1732897894.624367,0,0,0,0,0,21,,,
1732897894.677208,0,0,0,0,0,21,,,
1732897894.729878,0,0,0,0,0,21,,,
1732897894.782548,0,0,0,0,0,21,,,
1732897894.835351,0,0,0,0,0,21,,,
1732897894.887999,0,0,0,0,0,21,,,
1732897894.940821,0,0,0,0,0,21,,,
1732897894.993282,0,0,0,0,0,21,,,
1732897895.0457659,0,0,0,0,0,21,,,
1732897895.0983522,0,0,0,0,0,21,,,
1732897895.150956,0,0,0,0,0,21,,,
1732897895.203747,0,0,0,0,0,21,,,
1732897895.256075,0,0,0,0,0,21,,,
1732897895.3087082,0,0,0,0,0,21,,,
1732897895.361602,0,0,0,0,0,21,,,
1732897895.4142752,0,0,0,0,0,21,,,
1732897895.4666061,0,0,0,0,0,21,,,
1732897895.518612,0,0,0,0,0,21,,,
1732897895.571084,0,0,0,0,0,21,,,
1732897895.624005,0,0,0,0,0,21,,,
1732897895.6768398,0,0,0,0,0,21,,,
1732897895.729373,0,0,0,0,0,21,,,
1732897895.781867,0,0,0,0,0,21,,,
1732897895.8344488,0,0,0,0,0,21,,,
1732897895.88718,0,0,0,0,0,21,,,
1732897895.939779,0,0,0,0,0,21,,,
1732897895.992376,0,0,0,0,0,21,,,
1732897896.045109,0,0,0,0,0,21,,,
1732897896.097667,0,0,0,0,0,21,,,
1732897896.1501062,0,0,0,0,0,21,,,
1732897896.202704,0,0,0,0,0,21,,,
1732897896.255223,0,0,0,0,0,21,,,
1732897896.3073978,0,0,0,0,0,21,,,
1732897896.360158,0,0,0,0,0,21,,,
1732897896.412777,0,0,0,0,0,21,,,
1732897896.465483,0,0,0,0,0,21,,,
1732897896.518125,0,0,0,0,0,21,,,
1732897896.570603,0,0,0,0,0,21,,,
1732897896.623391,0,0,0,0,0,21,,,
1732897896.6761758,0,0,0,0,0,21,,,
1732897896.727871,0,0,0,0,0,21,,,
1732897896.780072,0,0,0,0,0,21,,,
1732897896.8323462,0,0,0,0,0,21,,,
1732897896.885189,0,0,0,0,0,21,,,
1732897896.937817,0,0,0,0,0,21,,,
1732897896.9897358,0,0,0,0,0,21,,,
1732897897.042152,0,0,0,0,0,21,,,
1732897897.094713,0,0,0,0,0,21,,,
1732897897.147224,0,0,0,0,0,21,,,
1732897897.1997042,0,0,0,0,0,21,,,
1732897897.252234,0,0,0,0,0,21,,,
1732897897.304394,0,0,0,0,0,21,,,
1732897897.357656,0,0,0,0,0,21,,,
1732897897.4104671,0,0,0,0,0,21,,,
1732897897.462962,0,0,0,0,0,21,,,
1732897897.515054,0,0,0,0,0,21,,,
1732897897.566581,0,0,0,0,0,21,,,
1732897897.619367,0,0,0,0,0,21,,,
1732897897.671703,0,0,0,0,0,21,,,
1732897897.7239192,0,0,0,0,0,21,,,
1732897897.7761018,0,0,0,0,0,21,,,
1732897897.828524,0,0,0,0,0,21,,,
1732897897.8812978,0,0,0,0,0,21,,,
1732897897.932746,0,0,0,0,0,21,,,
1732897897.984925,0,0,0,0,0,21,,,
1732897898.037305,0,0,0,0,0,21,,,
1732897898.089428,0,0,0,0,0,21,,,
1732897898.141715,0,0,0,0,0,21,,,
1732897898.193793,0,0,0,0,0,21,,,
1732897898.245632,0,0,0,0,0,21,,,
1732897898.297733,0,0,0,0,0,21,,,
1732897898.3497071,0,0,0,0,0,21,,,
1732897898.40225,0,0,0,0,0,21,,,
1732897898.454983,0,0,0,0,0,21,,,
1732897898.507382,0,0,0,0,0,21,,,
1732897898.5584471,0,0,0,0,0,21,,,
1732897898.610569,0,0,0,0,0,21,,,
1732897898.6623218,0,0,0,0,0,21,,,
1732897898.7147038,0,0,0,0,0,21,,,
1732897898.7672992,0,0,0,0,0,21,,,
1732897898.820008,0,0,0,0,0,21,,,
1732897898.872424,0,0,0,0,0,21,,,
1732897898.9249809,0,0,0,0,0,21,,,
1732897898.9776142,0,0,0,0,0,21,,,
1732897899.030344,0,0,0,0,0,21,,,
1732897899.082978,0,0,0,0,0,21,,,
1732897899.1356318,0,0,0,0,0,21,,,
1732897899.188237,0,0,0,0,0,21,,,
1732897899.240847,0,0,0,0,0,21,,,
1732897899.293289,0,0,0,0,0,21,,,
1732897899.3452082,0,0,0,0,0,21,,,
1732897899.397866,0,0,0,0,0,21,,,
1732897899.450552,0,0,0,0,0,21,,,
1732897899.503098,0,0,0,0,0,21,,,
1732897899.5554938,0,0,0,0,0,21,,,
1732897899.607945,0,0,0,0,0,21,,,
1732897899.660303,0,0,0,0,0,21,,,
1732897899.713204,0,0,0,0,0,21,,,
1732897899.764992,0,0,0,0,0,21,,,
1732897899.817388,0,0,0,0,0,21,,,
1732897899.8694952,0,0,0,0,0,21,,,
1732897899.9218109,0,0,0,0,0,21,,,
1732897899.974435,0,0,0,0,0,21,,,
1732897900.026925,0,0,0,0,0,21,,,
1732897900.07936,0,0,0,0,0,21,,,
1732897900.131798,0,0,0,0,0,21,,,
1732897900.184172,0,0,0,0,0,21,,,
1732897900.236629,0,0,0,0,0,21,,,
1732897900.2888699,0,0,0,0,0,21,,,
1732897900.341415,0,0,0,0,0,21,,,
1732897900.3937018,0,0,0,0,0,21,,,
1732897900.446082,0,0,0,0,0,21,,,
1732897900.498623,0,0,0,0,0,21,,,
1732897900.550376,0,0,0,0,0,21,,,
1732897900.602601,0,0,0,0,0,21,,,
1732897900.65504,0,0,0,0,0,21,,,
1732897900.707524,0,0,0,0,0,21,,,
1732897900.759671,0,0,0,0,0,21,,,
1732897900.811987,0,0,0,0,0,21,,,
1732897900.864448,0,0,0,0,0,21,,,
1732897900.9169111,0,0,0,0,0,21,,,
1732897900.969006,0,0,0,0,0,21,,,
1732897901.0213,0,0,0,0,0,21,,,
1732897901.073621,0,0,0,0,0,21,,,
1732897901.125938,0,0,0,0,0,21,,,
1732897901.1783261,0,0,0,0,0,21,,,
1732897901.23061,0,0,0,0,0,21,,,
1732897901.2826471,0,0,0,0,0,21,,,
1732897901.334801,0,0,0,0,0,21,,,
1732897901.3869922,0,0,0,0,0,21,,,
1732897901.438782,0,0,0,0,0,21,,,
1732897901.491039,0,0,0,0,0,21,,,
1732897901.54372,0,0,0,0,0,21,,,
1732897901.596493,0,0,0,0,0,21,,,
1732897901.648997,0,0,0,0,0,21,,,
1732897901.7016,0,0,0,0,0,21,,,
1732897901.753113,0,0,0,0,0,21,,,
1732897901.805321,0,0,0,0,0,21,,,
1732897901.8577,0,0,0,0,0,21,,,
1732897901.910133,0,0,0,0,0,21,,,
1732897901.9621959,0,0,0,0,0,21,,,
1732897902.0144582,0,0,0,0,0,21,,,
1732897902.066916,0,0,0,0,0,21,,,
1732897902.1192162,0,0,0,0,0,21,,,
1732897902.170738,0,0,0,0,0,21,,,
1732897902.223136,0,0,0,0,0,21,,,
1732897902.2755818,0,0,0,0,0,21,,,
1732897902.328042,0,0,0,0,0,21,,,
1732897902.3805299,0,0,0,0,0,21,,,
1732897902.432957,0,0,0,0,0,21,,,
1732897902.4851892,0,0,0,0,0,21,,,
1732897902.5373812,0,0,0,0,0,21,,,
1732897902.589667,0,0,0,0,0,21,,,
1732897902.6421142,0,0,0,0,0,21,,,
1732897902.694688,0,0,0,0,0,21,,,
1732897902.747096,0,0,0,0,0,21,,,
1732897902.799495,0,0,0,0,0,21,,,
1732897902.851094,0,0,0,0,0,21,,,
1732897902.9027772,0,0,0,0,0,21,,,
1732897902.954266,0,0,0,0,0,21,,,
1732897903.0058198,0,0,0,0,0,21,,,
1732897903.0578492,0,0,0,0,0,21,,,
1732897903.1100328,0,0,0,0,0,21,,,
1732897903.1611662,0,0,0,0,0,21,,,
1732897903.213225,0,0,0,0,0,21,,,
1732897903.265419,0,0,0,0,0,21,,,
1732897903.317469,0,0,0,0,0,21,,,
1732897903.36915,0,0,0,0,0,21,,,
1732897903.4212558,0,0,0,0,0,21,,,
1732897903.473427,0,0,0,0,0,21,,,
1732897903.5255392,0,0,0,0,0,21,,,
1732897903.577589,0,0,0,0,0,21,,,
1732897903.629477,0,0,0,0,0,21,,,
1732897903.6812549,0,0,0,0,0,21,,,
1732897903.7333791,0,0,0,0,0,21,,,
1732897903.785664,0,0,0,0,0,21,,,
1732897903.837871,0,0,0,0,0,21,,,
1732897903.889756,0,0,0,0,0,21,,,
1732897903.941906,0,0,0,0,0,21,,,
1732897903.99412,0,0,0,0,0,21,,,
1732897904.046334,0,0,0,0,0,21,,,
1732897904.098467,0,0,0,0,0,21,,,
1732897904.150628,0,0,0,0,0,21,,,
1732897904.202776,0,0,0,0,0,21,,,
1732897904.2549179,0,0,0,0,0,21,,,
1732897904.3069792,0,0,0,0,0,21,,,
1732897904.359148,0,0,0,0,0,21,,,
1732897904.411346,0,0,0,0,0,21,,,
1732897904.463495,0,0,0,0,0,21,,,
1732897904.515624,0,0,0,0,0,21,,,
1732897904.566875,0,0,0,0,0,21,,,
1732897904.6190798,0,0,0,0,0,21,,,
1732897904.671325,0,0,0,0,0,21,,,
1732897904.723551,0,0,0,0,0,21,,,
1732897904.775434,0,0,0,0,0,21,,,
1732897904.827542,0,0,0,0,0,21,,,
1732897904.879637,0,0,0,0,0,21,,,
1732897904.931736,0,0,0,0,0,21,,,
1732897904.983928,0,0,0,0,0,21,,,
1732897905.036119,0,0,0,0,0,21,,,
1732897905.088166,0,0,0,0,0,21,,,
1732897905.140121,0,0,0,0,0,21,,,
1732897905.192359,0,0,0,0,0,21,,,
1732897905.2445781,0,0,0,0,0,21,,,
1732897905.295975,0,0,0,0,0,21,,,
1732897905.348347,0,0,0,0,0,21,,,
1732897905.400756,0,0,0,0,0,21,,,
1732897905.452117,0,0,0,0,0,21,,,
1732897905.504089,0,0,0,0,0,21,,,
1732897905.555695,0,0,0,0,0,21,,,
1732897905.607827,0,0,0,0,0,21,,,
1732897905.659963,0,0,0,0,0,21,,,
1732897905.711937,0,0,0,0,0,21,,,
1732897905.764197,0,0,0,0,0,21,,,
1732897905.816468,0,0,0,0,0,21,,,
1732897905.8686879,0,0,0,0,0,21,,,
1732897905.92088,0,0,0,0,0,21,,,
1732897905.972995,0,0,0,0,0,21,,,
1732897906.025238,0,0,0,0,0,21,,,
1732897906.077397,0,0,0,0,0,21,,,
1732897906.129482,0,0,0,0,0,21,,,
1732897906.181176,0,0,0,0,0,21,,,
1732897906.233301,0,0,0,0,0,21,,,
1732897906.285522,0,0,0,0,0,21,,,
1732897906.337722,0,0,0,0,0,21,,,
1732897906.389947,0,0,0,0,0,21,,,
1732897906.44226,0,0,0,0,0,21,,,
1732897906.494365,0,0,0,0,0,21,,,
1732897906.546628,0,0,0,0,0,21,,,
1732897906.598916,0,0,0,0,0,21,,,
1732897906.65125,0,0,0,0,0,21,,,
1732897906.7034628,0,0,0,0,0,21,,,
1732897906.755605,0,0,0,0,0,21,,,
1732897906.807721,0,0,0,0,0,21,,,
1732897906.860065,0,0,0,0,0,21,,,
1732897906.912277,0,0,0,0,0,21,,,
1732897906.9645498,0,0,0,0,0,21,,,
1732897907.0168269,0,0,0,0,0,21,,,
1732897907.0691571,0,0,0,0,0,21,,,
1732897907.121394,0,0,0,0,0,21,,,
1732897907.173582,0,0,0,0,0,21,,,
1732897907.2255669,0,0,0,0,0,21,,,
1732897907.277807,0,0,0,0,0,21,,,
1732897907.3304691,0,0,0,0,0,21,,,
1732897907.3822742,0,0,0,0,0,21,,,
1732897907.434907,0,0,0,0,0,21,,,
1732897907.487457,0,0,0,0,0,21,,,
1732897907.539832,0,0,0,0,0,21,,,
1732897907.5922172,0,0,0,0,0,21,,,
1732897907.644831,0,0,0,0,0,21,,,
1732897907.6965199,0,0,0,0,0,21,,,
1732897907.748918,0,0,0,0,0,21,,,
1732897907.8015249,0,0,0,0,0,21,,,
1732897907.854233,0,0,0,0,0,21,,,
1732897907.90675,0,0,0,0,0,21,,,
1732897907.959317,0,0,0,0,0,21,,,
1732897908.011013,0,0,0,0,0,21,,,
1732897908.0637498,0,0,0,0,0,21,,,
1732897908.116315,0,0,0,0,0,21,,,
1732897908.168455,0,0,0,0,0,21,,,
1732897908.2212312,0,0,0,0,0,21,,,
1732897908.273721,0,0,0,0,0,21,,,
1732897908.326236,0,0,0,0,0,21,,,
1732897908.378976,0,0,0,0,0,21,,,
1732897908.4316008,0,0,0,0,0,21,,,
1732897908.484389,0,0,0,0,0,21,,,
1732897908.536936,0,0,0,0,0,21,,,
1732897908.588117,0,0,0,0,0,21,,,
1732897908.640378,0,0,0,0,0,21,,,
1732897908.693001,0,0,0,0,0,21,,,
1732897908.745754,0,0,0,0,0,21,,,
1732897908.798306,0,0,0,0,0,21,,,
1732897908.8508868,0,0,0,0,0,21,,,
1732897908.903466,0,0,0,0,0,21,,,
1732897908.9554958,0,0,0,0,0,21,,,
1732897909.0079172,0,0,0,0,0,21,,,
1732897909.0605109,0,0,0,0,0,21,,,
1732897909.112861,0,0,0,0,0,21,,,
1732897909.165568,0,0,0,0,0,21,,,
1732897909.218139,0,0,0,0,0,21,,,
1732897909.270835,0,0,0,0,0,21,,,
1732897909.323669,0,0,0,0,0,21,,,
1732897909.376249,0,0,0,0,0,21,,,
1732897909.428929,0,0,0,0,0,21,,,
1732897909.481514,0,0,0,0,0,21,,,
1732897909.533921,0,0,0,0,0,21,,,
1732897909.586694,0,0,0,0,0,21,,,
1732897909.639322,0,0,0,0,0,21,,,
1732897909.691987,0,0,0,0,0,21,,,
1732897909.744268,0,0,0,0,0,21,,,
1732897909.7957408,0,0,0,0,0,21,,,
1732897909.8481522,0,0,0,0,0,21,,,
1732897909.899937,0,0,0,0,0,21,,,
1732897909.952559,0,0,0,0,0,21,,,
1732897910.0048552,0,0,0,0,0,21,,,
1732897910.057356,0,0,0,0,0,21,,,
1732897910.109751,0,0,0,0,0,21,,,
1732897910.1622841,0,0,0,0,0,21,,,
1732897910.214847,0,0,0,0,0,21,,,
1732897910.267626,0,0,0,0,0,21,,,
1732897910.3202848,0,0,0,0,0,21,,,
1732897910.3730078,0,0,0,0,0,21,,,
1732897910.425749,0,0,0,0,0,21,,,
1732897910.477439,0,0,0,0,0,21,,,
1732897910.529943,0,0,0,0,0,21,,,
1732897910.581749,0,0,0,0,0,21,,,
1732897910.634496,0,0,0,0,0,21,,,
1732897910.687228,0,0,0,0,0,21,,,
1732897910.739904,0,0,0,0,0,21,,,
1732897910.7924259,0,0,0,0,0,21,,,
1732897910.845108,0,0,0,0,0,21,,,
1732897910.897907,0,0,0,0,0,21,,,
1732897910.950729,0,0,0,0,0,21,,,
1732897911.002093,0,0,0,0,0,21,,,
1732897911.054476,0,0,0,0,0,21,,,
1732897911.107195,0,0,0,0,0,21,,,
1732897911.159877,0,0,0,0,0,21,,,
1732897911.211683,0,0,0,0,0,21,,,
1732897911.26413,0,0,0,0,0,21,,,
1732897911.316254,0,0,0,0,0,21,,,
1732897911.368541,0,0,0,0,0,21,,,
1732897911.420942,0,0,0,0,0,21,,,
1732897911.473558,0,0,0,0,0,21,,,
1732897911.5258508,0,0,0,0,0,21,,,
1732897911.578283,0,0,0,0,0,21,,,
1732897911.630826,0,0,0,0,0,21,,,
1732897911.682861,0,0,0,0,0,21,,,
1732897911.735311,0,0,0,0,0,21,,,
1732897911.787549,0,0,0,0,0,21,,,
1732897911.840191,0,0,0,0,0,21,,,
1732897911.8931541,0,0,0,0,0,21,,,
1732897911.945745,0,0,0,0,0,21,,,
1732897911.99824,0,0,0,0,0,21,,,
1732897912.050963,0,0,0,0,0,21,,,
1732897912.1034381,0,0,0,0,0,21,,,
1732897912.1554592,0,0,0,0,0,21,,,
1732897912.208019,0,0,0,0,0,21,,,
1732897912.260551,0,0,0,0,0,21,,,
1732897912.3129559,0,0,0,0,0,21,,,
1732897912.365484,0,0,0,0,0,21,,,
1732897912.417273,0,0,0,0,0,21,,,
1732897912.469857,0,0,0,0,0,21,,,
1732897912.5222452,0,0,0,0,0,21,,,
1732897912.574861,0,0,0,0,0,21,,,
1732897912.6264498,0,0,0,0,0,21,,,
1732897912.679251,0,0,0,0,0,21,,,
1732897912.7315788,0,0,0,0,0,21,,,
1732897912.783663,0,0,0,0,0,21,,,
1732897912.835955,0,0,0,0,0,21,,,
1732897912.888607,0,0,0,0,0,21,,,
1732897912.941291,0,0,0,0,0,21,,,
1732897912.9939232,0,0,0,0,0,21,,,
1732897913.046576,0,0,0,0,0,21,,,
1732897913.0992231,0,0,0,0,0,21,,,
1732897913.151662,0,0,0,0,0,21,,,
1732897913.204134,0,0,0,0,0,21,,,
1732897913.256775,0,0,0,0,0,21,,,
1732897913.309341,0,0,0,0,0,21,,,
1732897913.361803,0,0,0,0,0,21,,,
1732897913.414017,0,0,0,0,0,21,,,
1732897913.466531,0,0,0,0,0,21,,,
1732897913.51908,0,0,0,0,0,21,,,
1732897913.571721,0,0,0,0,0,21,,,
1732897913.6239822,0,0,0,0,0,21,,,
1732897913.676466,0,0,0,0,0,21,,,
1732897913.7291899,0,0,0,0,0,21,,,
1732897913.7818089,0,0,0,0,0,21,,,
1732897913.834013,0,0,0,0,0,21,,,
1732897913.8863308,0,0,0,0,0,21,,,
1732897913.9386728,0,0,0,0,0,21,,,
1732897913.9911811,0,0,0,0,0,21,,,
1732897914.0435011,0,0,0,0,0,21,,,
1732897914.096054,0,0,0,0,0,21,,,
1732897914.148428,0,0,0,0,0,21,,,
1732897914.200653,0,0,0,0,0,21,,,
1732897914.252963,0,0,0,0,0,21,,,
1732897914.305098,0,0,0,0,0,21,,,
1732897914.357461,0,0,0,0,0,21,,,
1732897914.409824,0,0,0,0,0,21,,,
1732897914.462451,0,0,0,0,0,21,,,
1732897914.5150578,0,0,0,0,0,21,,,
1732897914.5675972,0,0,0,0,0,21,,,
1732897914.620739,0,0,0,0,0,21,,,
1732897914.673249,0,0,0,0,0,21,,,
1732897914.72596,0,0,0,0,0,21,,,
1732897914.778593,0,0,0,0,0,21,,,
1732897914.830464,0,0,0,0,0,21,,,
1732897914.883075,0,0,0,0,0,21,,,
1732897914.935499,0,0,0,0,0,21,,,
1732897914.9881191,0,0,0,0,0,21,,,
1732897915.040438,0,0,0,0,0,21,,,
1732897915.092999,0,0,0,0,0,21,,,
1732897915.145303,0,0,0,0,0,21,,,
1732897915.197678,0,0,0,0,0,21,,,
1732897915.249672,0,0,0,0,0,21,,,
1732897915.302305,0,0,0,0,0,21,,,
1732897915.354869,0,0,0,0,0,21,,,
1732897915.407514,0,0,0,0,0,21,,,
1732897915.459931,0,0,0,0,0,21,,,
1732897915.512513,0,0,0,0,0,21,,,
1732897915.565166,0,0,0,0,0,21,,,
1732897915.617923,0,0,0,0,0,21,,,
1732897915.6704938,0,0,0,0,0,21,,,
1732897915.7230809,0,0,0,0,0,21,,,
1732897915.774864,0,0,0,0,0,21,,,
1732897915.827636,0,0,0,0,0,21,,,
1732897915.880127,0,0,0,0,0,21,,,
1732897915.932731,0,0,0,0,0,21,,,
1732897915.985397,0,0,0,0,0,21,,,
1732897916.037787,0,0,0,0,0,21,,,
1732897916.090375,0,0,0,0,0,21,,,
1732897916.142872,0,0,0,0,0,21,,,
1732897916.1954508,0,0,0,0,0,21,,,
1732897916.248103,0,0,0,0,0,21,,,
1732897916.300812,0,0,0,0,0,21,,,
1732897916.3533309,0,0,0,0,0,21,,,
1732897916.406066,0,0,0,0,0,21,,,
1732897916.4586549,0,0,0,0,0,21,,,
1732897916.511433,0,0,0,0,0,21,,,
1732897916.56418,0,0,0,0,0,21,,,
1732897916.6169431,0,0,0,0,0,21,,,
1732897916.6695302,0,0,0,0,0,21,,,
1732897916.72222,0,0,0,0,0,21,,,
1732897916.7746298,0,0,0,0,0,21,,,
1732897916.827343,0,0,0,0,0,21,,,
1732897916.87981,0,0,0,0,0,21,,,
1732897916.9326148,0,0,0,0,0,21,,,
1732897916.985366,0,0,0,0,0,21,,,
1732897917.036984,0,0,0,0,0,21,,,
1732897917.089639,0,0,0,0,0,21,,,
1732897917.141912,0,0,0,0,0,21,,,
1732897917.19458,0,0,0,0,0,21,,,
1732897917.24676,0,0,0,0,0,21,,,
1732897917.2994828,0,0,0,0,0,21,,,
1732897917.352063,0,0,0,0,0,21,,,
1732897917.404619,0,0,0,0,0,21,,,
1732897917.457039,0,0,0,0,0,21,,,
1732897917.509794,0,0,0,0,0,21,,,
1732897917.562467,0,0,0,0,0,21,,,
1732897917.615275,0,0,0,0,0,21,,,
1732897917.6679978,0,0,0,0,0,21,,,
1732897917.720497,0,0,0,0,0,21,,,
1732897917.772991,0,0,0,0,0,21,,,
1732897917.8258188,0,0,0,0,0,21,,,
1732897917.878487,0,0,0,0,0,21,,,
1732897917.931305,0,0,0,0,0,21,,,
1732897917.984256,0,0,0,0,0,21,,,
1732897918.0369332,0,0,0,0,0,21,,,
1732897918.0894458,0,0,0,0,0,21,,,
1732897918.1420329,0,0,0,0,0,21,,,
1732897918.194437,0,0,0,0,0,21,,,
1732897918.246303,0,0,0,0,0,21,,,
1732897918.298597,0,0,0,0,0,21,,,
1732897918.35139,0,0,0,0,0,21,,,
1732897918.404116,0,0,0,0,0,21,,,
1732897918.4565399,0,0,0,0,0,21,,,
1732897918.50932,0,0,0,0,0,21,,,
1732897918.561898,0,0,0,0,0,21,,,
1732897918.6146932,0,0,0,0,0,21,,,
1732897918.666477,0,0,0,0,0,21,,,
1732897918.719279,0,0,0,0,0,21,,,
1732897918.7718358,0,0,0,0,0,21,,,
1732897918.824499,0,0,0,0,0,21,,,
1732897918.877169,0,0,0,0,0,21,,,
1732897918.930133,0,0,0,0,0,21,,,
1732897918.98297,0,0,0,0,0,21,,,
1732897919.035758,0,0,0,0,0,21,,,
1732897919.0882292,0,0,0,0,0,21,,,
1732897919.1409369,0,0,0,0,0,21,,,
1732897919.1932921,0,0,0,0,0,21,,,
1732897919.245996,0,0,0,0,0,21,,,
1732897919.298398,0,0,0,0,0,21,,,
1732897919.3512058,0,0,0,0,0,21,,,
1732897919.403583,0,0,0,0,0,21,,,
1732897919.455006,0,0,0,0,0,21,,,
1732897919.507761,0,0,0,0,0,21,,,
1732897919.560531,0,0,0,0,0,21,,,
1732897919.61345,0,0,0,0,0,21,,,
1732897919.665328,0,0,0,0,0,21,,,
